,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,HasBsmt,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
874,1105,1097,0,4,1Fam,335.0,0.0,1.0,0.0,770.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,517.0,2.0,7.697121317282625,1,1,GasA,Ex,2Story,2335,1,Gd,Lvl,Gtl,11762,Inside,Reg,0,60,RL,0,9,NoRidge,65,5,8,Y,0,CompShg,Gable,Normal,WD,144,Pave,9,7.007600613951853,AllPub,0,1992,1993,2007
875,1335,1203,0,4,1Fam,1225.0,0.0,0.0,0.0,100.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,VinylSd,VinylSd,1,PConc,2,Typ,933.0,3.0,7.839131648274333,1,1,GasA,Ex,2Story,2336,1,Gd,Lvl,Gtl,9044,Inside,IR1,0,60,RL,0,5,NoRidge,92,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.1891677384203225,AllPub,198,1996,1997,2007
876,1369,0,0,3,1Fam,0.0,0.0,0.0,0.0,1369.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,605.0,2.0,7.221835825288449,0,1,GasA,Ex,1Story,2337,1,Gd,Lvl,Gtl,9910,Inside,Reg,0,20,RL,0,9,Somerst,203,6,7,Y,0,CompShg,Gable,Partial,New,0,Pave,5,7.221835825288449,AllPub,0,2007,2007,2007
877,1542,0,0,3,1Fam,1220.0,0.0,1.0,0.0,322.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,852.0,3.0,7.340835554123275,0,1,GasA,Ex,1Story,2338,1,Gd,Lvl,Gtl,11830,Inside,Reg,0,20,RL,0,7,Somerst,110,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,6,7.340835554123275,AllPub,168,2007,2007,2007
878,1534,0,0,3,1Fam,28.0,0.0,0.0,0.0,1496.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,484.0,2.0,7.335633981927201,0,1,GasA,Gd,1Story,2339,1,Gd,Lvl,Gtl,10612,Inside,Reg,0,20,RL,0,1,Somerst,46,5,8,Y,0,CompShg,Gable,Family,WD,0,Pave,7,7.329093736246592,AllPub,168,2006,2006,2007
879,1966,0,0,1,1Fam,1572.0,0.0,1.0,0.0,394.0,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,1,PConc,2,Typ,1092.0,3.0,7.583756300707112,0,1,GasA,Ex,1Story,2340,1,Ex,Lvl,Gtl,12291,Inside,IR1,0,20,RL,0,10,Somerst,52,5,10,Y,0,CompShg,Hip,Partial,New,0,Pave,6,7.583756300707112,AllPub,76,2007,2007,2007
880,1528,0,0,3,1Fam,0.0,0.0,0.0,0.0,1528.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,3,Typ,480.0,2.0,7.331714969726466,2,1,GasA,Ex,1Story,2341,1,Gd,Lvl,Gtl,9965,FR2,Reg,0,20,RL,0,9,Somerst,228,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,7.331714969726466,AllPub,0,2007,2007,2007
881,1538,0,0,3,1Fam,769.0,0.0,1.0,0.0,769.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,484.0,2.0,7.338238150065589,0,1,GasA,Ex,1Story,2342,1,Gd,Lvl,Gtl,8847,Inside,Reg,0,20,RL,0,12,Somerst,40,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.338238150065589,AllPub,146,2005,2005,2007
882,1506,0,0,3,1Fam,778.0,0.0,1.0,0.0,716.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,672.0,2.0,7.317212408359839,0,1,GasA,Ex,1Story,2343,1,Gd,Lvl,Gtl,8251,Inside,Reg,0,20,RL,0,4,Somerst,35,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.309212365692763,AllPub,192,2005,2006,2007
883,982,995,0,3,1Fam,0.0,0.0,0.0,0.0,982.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,574.0,3.0,7.589335823170617,1,1,GasA,Ex,2Story,2344,1,Gd,Lvl,Gtl,9605,Inside,Reg,0,60,RL,0,7,Somerst,53,5,7,Y,0,CompShg,Gable,Family,WD,0,Pave,7,6.889591308354466,AllPub,240,2006,2006,2007
884,1302,528,0,3,1Fam,0.0,0.0,0.0,0.0,1302.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,859.0,3.0,7.512071245835466,1,1,GasA,Ex,2Story,2345,1,Gd,Lvl,Gtl,8778,Inside,Reg,0,60,RL,0,3,Somerst,40,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.171656822768514,AllPub,0,2006,2006,2007
885,1338,0,0,3,1Fam,24.0,0.0,0.0,0.0,1314.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,598.0,2.0,7.198931240688173,0,1,GasA,Ex,1Story,2346,1,Gd,Lvl,Gtl,8640,Inside,Reg,0,20,FV,0,11,Somerst,141,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,6,7.198931240688173,AllPub,0,2007,2007,2007
886,1335,0,0,3,1Fam,0.0,0.0,0.0,0.0,1335.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,575.0,2.0,7.19668657083435,0,1,GasA,Ex,1Story,2347,1,Gd,Lvl,Gtl,9000,Inside,Reg,0,20,FV,0,6,Somerst,210,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,7.19668657083435,AllPub,0,2006,2007,2007
887,896,896,0,3,1Fam,350.0,0.0,0.0,0.0,546.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,590.0,2.0,7.491087593534876,1,1,GasA,Ex,2Story,2348,1,Gd,Lvl,Gtl,8640,Inside,Reg,0,60,FV,0,11,Somerst,96,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,8,6.79794041297493,AllPub,184,2007,2007,2007
888,725,863,0,3,1Fam,0.0,0.0,0.0,0.0,725.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,CBlock,3,Typ,561.0,2.0,7.370230641807081,0,1,GasA,Ex,2Story,2349,1,Gd,Lvl,Gtl,10411,Corner,Reg,0,60,FV,0,7,Somerst,0,5,5,Y,0,CompShg,Gable,Partial,New,0,Pave,8,6.586171654854675,AllPub,0,2007,2007,2007
889,955,925,0,3,1Fam,745.0,0.0,1.0,0.0,210.0,Y,Norm,Norm,SBrkr,0,TA,Gd,WdShing,Wd Shng,1,PConc,2,Typ,880.0,3.0,7.539027055823995,1,1,GasA,Ex,2Story,2350,1,Ex,Lvl,Gtl,12217,Inside,IR1,0,60,FV,0,12,Somerst,127,5,8,Y,0,CompShg,Hip,Partial,New,0,Pave,8,6.86171134048073,AllPub,168,2007,2007,2007
890,1584,0,0,2,1Fam,0.0,0.0,0.0,0.0,1574.0,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,1,PConc,2,Typ,594.0,2.0,7.367708572374371,0,1,GasA,Ex,1Story,2351,1,Ex,Lvl,Gtl,10440,Corner,Reg,0,20,FV,0,5,Somerst,256,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,6,7.3613754289773485,AllPub,0,2007,2007,2007
891,1685,0,0,2,1Fam,0.0,0.0,0.0,0.0,1685.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,658.0,3.0,7.429520842786462,0,1,GasA,Ex,1Story,2352,1,Gd,Lvl,Gtl,11824,Corner,IR1,0,20,FV,0,4,Somerst,63,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,7.429520842786462,AllPub,112,2006,2006,2007
892,1158,1285,0,4,1Fam,0.0,0.0,0.0,0.0,1158.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Min2,744.0,3.0,7.8009820712577405,1,1,GasA,Ex,2Story,2353,1,Gd,Lvl,Gtl,10625,Inside,Reg,0,60,FV,0,6,Somerst,127,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,7.05444965813294,AllPub,193,2004,2004,2007
893,1100,0,0,3,1Fam,0.0,0.0,0.0,0.0,1100.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,0,PConc,1,Typ,0.0,0.0,7.003065458786462,1,1,GasA,Ex,1Story,2354,1,TA,Lvl,Gtl,7500,Inside,Reg,0,20,RL,0,6,SawyerW,136,5,6,Y,0,CompShg,Gable,Partial,New,0,Pave,6,7.003065458786462,AllPub,0,2006,2007,2007
894,1143,0,0,3,1Fam,0.0,0.0,0.0,0.0,1143.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,1,Typ,0.0,0.0,7.04141166379481,1,1,GasA,Ex,1Story,2355,1,Gd,Lvl,Gtl,7500,Inside,Reg,0,20,RL,0,10,SawyerW,55,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,7.04141166379481,AllPub,0,2006,2006,2007
895,1094,0,0,3,1Fam,729.0,0.0,1.0,0.0,365.0,Y,RRAe,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,1,Typ,576.0,2.0,6.9975959829819265,0,1,GasA,Ex,1Story,2356,1,Gd,Lvl,Gtl,12450,Inside,Reg,0,20,RL,0,5,SawyerW,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.9975959829819265,AllPub,0,2003,2004,2007
896,1486,0,0,3,1Fam,0.0,0.0,0.0,0.0,1461.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,566.0,2.0,7.303843225277705,0,1,GasA,Ex,1Story,2357,1,Gd,Lvl,Gtl,7441,Inside,IR1,0,20,RL,0,6,SawyerW,32,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.2868764117507,AllPub,0,2006,2006,2007
897,920,900,0,3,1Fam,480.0,0.0,0.0,0.0,384.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,492.0,2.0,7.506591780070841,1,1,GasA,Ex,2Story,2358,1,Gd,Lvl,Gtl,11613,Corner,IR2,0,60,RL,0,5,SawyerW,85,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,6.761572768804055,AllPub,144,1993,1997,2007
898,630,636,0,2,TwnhsE,0.0,0.0,0.0,0.0,630.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,2,CBlock,1,Typ,283.0,1.0,7.143617602704121,1,1,GasA,Ex,2Story,2359,1,TA,Lvl,Gtl,8012,Inside,Reg,0,160,RL,0,7,SawyerW,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.4457198193855785,AllPub,340,1980,1980,2007
899,894,0,0,2,1Fam,138.0,351.0,1.0,0.0,405.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,0,CBlock,1,Typ,308.0,1.0,6.795705775173514,0,1,GasA,TA,1Story,2360,1,TA,Lvl,Gtl,6285,Inside,Reg,0,20,RL,0,3,Sawyer,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.795705775173514,AllPub,192,1977,1977,2007
900,1040,0,0,3,1Fam,812.0,0.0,1.0,0.0,228.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,1,Typ,686.0,2.0,6.946975992135418,1,1,GasA,TA,1Story,2361,1,TA,Lvl,Gtl,7476,Corner,Reg,0,20,RL,0,6,Sawyer,0,7,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.946975992135418,AllPub,188,1968,1968,2007
901,1271,1232,0,3,1Fam,727.0,0.0,1.0,0.0,496.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,1,PConc,2,Typ,564.0,2.0,7.8252452914317745,1,1,GasA,Gd,2Story,2362,1,Gd,Bnk,Gtl,19522,Inside,IR1,0,60,RL,0,2,Veenker,99,5,7,Y,0,CompShg,Gable,Normal,WD,182,Pave,7,7.109062135687172,AllPub,0,1990,1990,2007
902,1037,0,0,2,1Fam,787.0,0.0,1.0,0.0,250.0,Y,RRAe,Norm,SBrkr,0,TA,TA,Plywood,Plywood,0,CBlock,1,Typ,431.0,2.0,6.9440872082295275,0,1,GasA,TA,1Story,2363,1,TA,Lvl,Gtl,10751,CulDSac,IR1,0,20,RL,0,8,Sawyer,47,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.9440872082295275,AllPub,136,1974,1974,2007
903,1055,0,0,2,1Fam,968.0,0.0,1.0,0.0,76.0,Y,RRAe,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,1,CBlock,1,Typ,542.0,2.0,6.961296045910167,0,1,GasA,TA,1Story,2364,1,Gd,Lvl,Gtl,12712,CulDSac,IR1,0,20,RL,0,1,Sawyer,0,7,6,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,5,6.950814768442584,AllPub,455,1973,2006,2007
904,1378,0,0,2,TwnhsE,851.0,0.0,1.0,0.0,527.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,1,PConc,2,Typ,540.0,2.0,7.228388451573604,0,1,GasA,Ex,1Story,2365,1,Gd,Lvl,Gtl,4379,FR2,IR1,0,120,FV,0,7,Somerst,56,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.228388451573604,AllPub,160,2004,2004,2007
905,1151,0,0,2,TwnhsE,60.0,0.0,1.0,0.0,1081.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,484.0,2.0,7.048386408721883,0,1,GasA,Ex,1Story,2366,1,Gd,Lvl,Gtl,3523,Inside,IR1,0,120,FV,0,2,Somerst,60,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,5,7.039660349862076,AllPub,0,2006,2007,2007
906,1565,0,0,2,TwnhsE,60.0,0.0,1.0,0.0,1451.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,476.0,2.0,7.355641102974253,0,1,GasA,Ex,1Story,2367,1,Gd,Lvl,Gtl,3784,Inside,IR1,0,120,FV,0,2,Somerst,120,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,5,7.32052696227274,AllPub,0,2006,2007,2007
907,1352,0,0,2,TwnhsE,937.0,0.0,1.0,0.0,415.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,466.0,2.0,7.20934025660291,0,1,GasA,Ex,1Story,2368,1,Gd,Lvl,Gtl,3606,Inside,Reg,0,120,FV,0,8,Somerst,241,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,5,7.20934025660291,AllPub,0,2006,2007,2007
908,1550,0,0,2,TwnhsE,0.0,0.0,0.0,0.0,1550.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,528.0,2.0,7.346010209913293,1,1,GasA,Ex,1Story,2369,1,Gd,Lvl,Gtl,5330,Inside,IR2,0,120,FV,0,7,Somerst,102,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,5,7.346010209913293,AllPub,0,2006,2007,2007
909,757,744,0,3,Twnhs,565.0,0.0,1.0,0.0,179.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,1,PConc,2,Typ,440.0,2.0,7.313886831633462,1,1,GasA,Gd,2Story,2370,1,TA,Lvl,Gtl,2280,Inside,Reg,0,160,FV,0,9,Somerst,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.612041034833092,AllPub,0,1999,1999,2007
910,769,804,0,3,Twnhs,417.0,0.0,0.0,0.0,339.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,0,PConc,2,Typ,440.0,2.0,7.360739903058278,1,1,GasA,Ex,2Story,2371,1,Gd,Lvl,Gtl,2117,Inside,Reg,0,160,FV,0,9,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,6.628041376179533,AllPub,0,2000,2000,2007
911,1358,0,0,3,1Fam,0.0,0.0,0.0,0.0,1339.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,0,PConc,2,Typ,625.0,2.0,7.213768308118642,0,1,GasA,Ex,1Story,2372,1,Gd,Lvl,Gtl,7321,Inside,IR1,0,20,FV,0,12,Somerst,174,5,7,Y,0,CompShg,Gable,Normal,COD,0,Pave,5,7.199678345691172,AllPub,176,1999,2000,2007
912,1072,976,0,3,1Fam,964.0,0.0,1.0,0.0,90.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,2,PConc,2,Typ,552.0,2.0,7.6246189861593985,1,1,GasA,Ex,2Story,2373,1,Gd,Lvl,Gtl,8010,Inside,IR1,0,60,FV,0,8,Somerst,48,5,8,Y,0,CompShg,Hip,Normal,WD,180,Pave,8,6.960347729101308,AllPub,0,2003,2004,2007
913,1220,1142,0,3,1Fam,901.0,0.0,1.0,0.0,319.0,Y,Norm,Norm,SBrkr,36,Gd,Gd,VinylSd,VinylSd,2,PConc,2,Typ,1105.0,2.0,7.767263996757308,1,1,GasA,Ex,2Story,2374,1,Gd,Lvl,Gtl,8413,Inside,IR1,0,60,FV,0,6,Somerst,0,5,8,Y,0,CompShg,Gable,Normal,WD,144,Pave,8,7.106606137727303,AllPub,147,1998,1998,2007
914,1494,0,0,1,TwnhsE,457.0,1037.0,1.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,1,PConc,1,Typ,478.0,2.0,7.309212365692763,1,1,GasA,Ex,1Story,2375,1,Gd,Lvl,Gtl,9466,FR2,IR2,0,120,RL,0,5,Veenker,30,5,8,Y,0,CompShg,Gable,Normal,WD,217,Pave,5,7.309212365692763,AllPub,0,1994,1995,2007
915,2362,0,0,3,1Fam,1732.0,0.0,1.0,0.0,270.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,MetalSd,1,CBlock,2,Typ,546.0,2.0,7.767263996757308,1,1,GasA,Ex,1Story,2376,1,Gd,Lvl,Gtl,12000,Inside,Reg,0,20,RL,0,3,Veenker,16,6,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,7.601901959875166,AllPub,180,1980,1980,2007
916,2497,0,0,2,1Fam,1632.0,829.0,1.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,2,CBlock,2,Typ,676.0,2.0,7.822845290279774,0,1,GasA,Gd,1Story,2377,1,Gd,Lvl,Gtl,17778,Inside,IR1,0,20,RL,0,3,Veenker,0,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,7.8083230503910555,AllPub,266,1981,1981,2007
917,1152,0,0,3,1Fam,0.0,0.0,1.0,0.0,912.0,Y,RRAn,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,0,CBlock,1,Typ,412.0,2.0,7.049254841255837,1,1,GasA,Ex,1Story,2378,1,TA,Lvl,Gtl,11700,Inside,Reg,0,20,RL,0,9,NWAmes,126,6,6,Y,0,CompShg,Gable,Normal,CWD,0,Pave,7,6.815639990074331,AllPub,0,1968,1968,2007
918,1403,1008,0,4,1Fam,915.0,0.0,1.0,0.0,93.0,Y,PosA,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,1,CBlock,2,Typ,570.0,2.0,7.787796878181171,1,1,GasA,TA,2Story,2379,1,TA,Lvl,Gtl,8000,Inside,Reg,0,60,RL,0,6,NWAmes,192,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,6.915723448631314,AllPub,0,1970,1970,2007
919,1082,0,0,3,1Fam,973.0,0.0,1.0,0.0,0.0,Y,PosN,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,PConc,1,Typ,480.0,2.0,6.9865664594064265,0,1,GasA,Ex,SFoyer,2380,1,TA,Lvl,Gtl,8723,Inside,IR1,0,85,RL,0,1,NWAmes,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.880384082186005,AllPub,160,1969,1969,2007
920,1295,0,0,3,1Fam,910.0,0.0,1.0,0.0,385.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,PConc,1,Typ,528.0,2.0,7.166265974133638,1,1,GasA,Fa,1Story,2381,1,TA,Lvl,Gtl,11700,Corner,Reg,0,20,RL,0,4,NWAmes,194,5,6,Y,0,CompShg,Gable,Normal,WD,200,Pave,6,7.166265974133638,AllPub,0,1968,1968,2007
921,1610,0,0,3,1Fam,346.0,0.0,0.0,0.0,778.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,1,CBlock,2,Typ,515.0,2.0,7.383989457978509,0,1,GasA,TA,1Story,2382,1,Gd,Lvl,Gtl,11358,Corner,IR1,0,20,RL,0,5,NWAmes,0,7,7,Y,0,CompShg,Hip,Normal,WD,256,Pave,8,7.024649030453636,AllPub,202,1972,1987,2007
922,1594,0,0,2,1Fam,0.0,0.0,0.0,0.0,1594.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,1,PConc,2,Typ,472.0,2.0,7.374001859350161,0,1,GasA,Ex,1Story,2383,1,Gd,Lvl,Gtl,9547,Inside,Reg,0,20,RL,0,7,NWAmes,80,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.374001859350161,AllPub,190,1993,1993,2007
923,1091,984,0,3,1Fam,819.0,0.0,1.0,0.0,329.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,1,PConc,2,Typ,473.0,2.0,7.637716432664798,1,1,GasA,Ex,2Story,2384,1,Gd,Lvl,Gtl,10530,Inside,Reg,0,60,RL,0,8,NWAmes,86,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.045776576879511,AllPub,235,1993,1993,2007
924,1093,0,0,3,1Fam,792.0,0.0,1.0,0.0,301.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,1,CBlock,2,Typ,484.0,2.0,6.996681488176539,0,1,GasA,Gd,1Story,2385,1,TA,Lvl,Gtl,10738,Corner,IR1,0,20,RL,400,11,NWAmes,0,7,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,6.996681488176539,AllPub,224,1966,1966,2007
925,1052,0,0,3,1Fam,617.0,264.0,1.0,0.0,171.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,1,Typ,311.0,1.0,6.9584483932976555,0,1,GasA,TA,1Story,2386,1,TA,Lvl,Gtl,10800,Inside,Reg,0,20,RL,0,2,NWAmes,133,5,6,Y,0,CompShg,Gable,Normal,COD,0,Pave,6,6.9584483932976555,AllPub,0,1963,1963,2007
926,1107,0,0,3,1Fam,474.0,38.0,1.0,0.0,437.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,0,CBlock,1,Typ,308.0,1.0,7.009408932708637,0,1,GasA,TA,1Story,2387,1,Gd,Lvl,Gtl,8050,Inside,Reg,0,20,RL,0,3,NAmes,64,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.855408798609928,AllPub,88,1967,1993,2007
927,1224,0,0,2,Duplex,0.0,0.0,0.0,0.0,0.0,N,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,Slab,2,Typ,530.0,3.0,7.1098794630722715,0,0,GasA,TA,1Story,2388,2,TA,Lvl,Gtl,10899,Inside,IR1,0,90,RL,0,4,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,0.0,AllPub,0,1964,1964,2007
928,1074,0,0,2,1Fam,438.0,206.0,0.0,0.0,250.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,1,CBlock,1,Min1,396.0,2.0,6.97914527506881,0,1,GasA,Gd,1Story,2389,1,Gd,Lvl,Gtl,7450,Inside,IR1,0,20,RL,0,1,NAmes,72,5,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,6.795705775173514,AllPub,0,1956,1956,2007
929,1187,0,0,2,1Fam,311.0,167.0,1.0,0.0,386.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,1,CBlock,1,Typ,440.0,2.0,7.079184394609668,0,1,GasA,TA,1Story,2390,1,TA,Lvl,Gtl,14357,CulDSac,IR1,0,20,RL,0,8,NAmes,0,5,5,Y,0,CompShg,Hip,Normal,CWD,0,Pave,6,6.761572768804055,AllPub,128,1961,1961,2007
930,964,0,0,3,1Fam,700.0,0.0,0.0,0.0,264.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,1,CBlock,1,Typ,784.0,2.0,6.871091294610546,0,1,GasA,Ex,1Story,2391,1,TA,Lvl,Gtl,8243,CulDSac,IR1,0,20,RL,0,2,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.871091294610546,AllPub,170,1961,1961,2007
931,894,0,0,3,1Fam,0.0,0.0,0.0,0.0,894.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,0,CBlock,1,Typ,312.0,1.0,6.795705775173514,0,1,GasA,TA,1Story,2392,1,TA,Lvl,Gtl,8680,Inside,Reg,0,20,RL,0,1,NAmes,0,7,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,6.795705775173514,AllPub,0,1960,1960,2007
932,1200,0,0,3,1Fam,654.0,0.0,0.0,1.0,520.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,1,CBlock,2,Typ,440.0,2.0,7.090076835776092,0,1,GasA,Ex,1Story,2393,1,TA,Lvl,Gtl,8800,Inside,Reg,0,20,RL,0,10,NAmes,0,6,7,Y,0,CompShg,Hip,Normal,CWD,0,Pave,6,7.068172000388042,AllPub,0,1966,1966,2007
933,1042,0,0,3,1Fam,494.0,0.0,0.0,0.0,548.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,2,Typ,440.0,2.0,6.948897222313312,0,1,GasA,TA,SLvl,2394,1,TA,Lvl,Gtl,9200,Inside,Reg,0,80,RL,0,5,NAmes,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.948897222313312,AllPub,192,1965,1965,2007
